knr,kname,year,user_payment_nh
0811,Siljan,2009,1593
0811,Siljan,2010,1614
0811,Siljan,2011,1943
0811,Siljan,2012,2026
0811,Siljan,2013,1751
0811,Siljan,2014,2048
0811,Siljan,2015,2273
0811,Siljan,2016,2165
0814,Bamble,2003,4731
0814,Bamble,2004,5036
0814,Bamble,2005,4988
0814,Bamble,2006,2906
0814,Bamble,2007,3115
0814,Bamble,2008,3630
0814,Bamble,2009,4049
0814,Bamble,2010,3751
0814,Bamble,2011,4975
0814,Bamble,2012,6119
0814,Bamble,2013,6052
0814,Bamble,2014,6472
0814,Bamble,2015,6835
0814,Bamble,2016,7345
0815,Kragerø,2003,4775
0815,Kragerø,2004,3940
0815,Kragerø,2005,4281
0815,Kragerø,2006,4635
0815,Kragerø,2007,4728
0815,Kragerø,2008,4697
0815,Kragerø,2009,4920
0815,Kragerø,2010,5615
0815,Kragerø,2011,5406
0815,Kragerø,2012,5600
0815,Kragerø,2013,5102
0815,Kragerø,2014,5523
0815,Kragerø,2015,5641
0815,Kragerø,2016,6020
0817,Drangedal,2003,3894
0817,Drangedal,2004,2517
0817,Drangedal,2005,2584
0817,Drangedal,2006,2874
0817,Drangedal,2007,2762
0817,Drangedal,2008,3016
0817,Drangedal,2009,3118
0817,Drangedal,2010,3414
0817,Drangedal,2011,3503
0817,Drangedal,2012,3699
0817,Drangedal,2013,4996
0817,Drangedal,2014,4743
0817,Drangedal,2015,4395
0817,Drangedal,2016,4828
0819,Nome,2003,5629
0819,Nome,2004,6334
0819,Nome,2005,6842
0819,Nome,2006,7208
0819,Nome,2007,7362
0819,Nome,2008,7640
0819,Nome,2009,7968
0819,Nome,2010,9862
0819,Nome,2011,10531
0819,Nome,2012,10564
0819,Nome,2013,10886
0819,Nome,2014,11567
0819,Nome,2015,12175
0819,Nome,2016,12317
0821,Bø (Telem.),2003,4310
0821,Bø (Telem.),2004,4960
0821,Bø (Telem.),2005,4911
0821,Bø (Telem.),2006,5300
0821,Bø (Telem.),2007,6094
0821,Bø (Telem.),2008,6964
0821,Bø (Telem.),2009,7738
0821,Bø (Telem.),2010,8152
0821,Bø (Telem.),2011,8372
0821,Bø (Telem.),2012,9200
0821,Bø (Telem.),2013,8663
0821,Bø (Telem.),2014,6844
0821,Bø (Telem.),2015,7350
0821,Bø (Telem.),2016,8515
0822,Sauherad,2003,770
0822,Sauherad,2004,1277
0822,Sauherad,2005,1050
0822,Sauherad,2006,1378
0822,Sauherad,2007,1236
0822,Sauherad,2008,1472
0822,Sauherad,2009,1837
0822,Sauherad,2010,2270
0822,Sauherad,2011,2464
0822,Sauherad,2012,2539
0822,Sauherad,2013,2917
0822,Sauherad,2014,3206
0822,Sauherad,2015,4749
0822,Sauherad,2016,5396
0826,Tinn,2003,6004
0826,Tinn,2004,6501
0826,Tinn,2005,6524
0826,Tinn,2006,6998
0826,Tinn,2007,7439
0826,Tinn,2008,7434
0826,Tinn,2009,8647
0826,Tinn,2010,9376
0826,Tinn,2011,9582
0826,Tinn,2012,9176
0826,Tinn,2013,10619
0826,Tinn,2014,10659
0826,Tinn,2015,10957
0826,Tinn,2016,10154
0827,Hjartdal,2003,2115
0827,Hjartdal,2004,2423
0827,Hjartdal,2005,2317
0827,Hjartdal,2006,2239
0827,Hjartdal,2007,2532
0827,Hjartdal,2008,2930
0827,Hjartdal,2009,3196
0827,Hjartdal,2010,3340
0827,Hjartdal,2011,3324
0827,Hjartdal,2012,3742
0827,Hjartdal,2013,3420
0827,Hjartdal,2014,4446
0827,Hjartdal,2015,4930
0827,Hjartdal,2016,4301
0828,Seljord,2003,1772
0828,Seljord,2004,1908
0828,Seljord,2005,2335
0828,Seljord,2006,2284
0828,Seljord,2007,2411
0828,Seljord,2008,2649
0828,Seljord,2009,3536
0828,Seljord,2010,3244
0828,Seljord,2011,4079
0828,Seljord,2012,3923
0828,Seljord,2013,4275
0828,Seljord,2014,4477
0828,Seljord,2015,4329
0828,Seljord,2016,4201
0829,Kviteseid,2003,2592
0829,Kviteseid,2004,2766
0829,Kviteseid,2005,2584
0829,Kviteseid,2006,2845
0829,Kviteseid,2007,3084
0829,Kviteseid,2008,3449
0829,Kviteseid,2009,3763
0829,Kviteseid,2010,3843
0829,Kviteseid,2011,4498
0829,Kviteseid,2012,4991
0829,Kviteseid,2013,5235
0829,Kviteseid,2014,5717
0829,Kviteseid,2015,5679
0829,Kviteseid,2016,5796
0830,Nissedal,2003,1383
0830,Nissedal,2004,1657
0830,Nissedal,2005,2014
0830,Nissedal,2006,1980
0830,Nissedal,2007,1729
0830,Nissedal,2008,2050
0830,Nissedal,2009,1992
0830,Nissedal,2010,2098
0830,Nissedal,2011,2002
0830,Nissedal,2012,1594
0830,Nissedal,2013,1890
0830,Nissedal,2014,2101
0830,Nissedal,2015,2326
0830,Nissedal,2016,3332
0831,Fyresdal,2003,1397
0831,Fyresdal,2004,1674
0831,Fyresdal,2005,1695
0831,Fyresdal,2006,1932
0831,Fyresdal,2007,1862
0831,Fyresdal,2008,1739
0831,Fyresdal,2009,2052
0831,Fyresdal,2010,2062
0831,Fyresdal,2011,2657
0831,Fyresdal,2012,2732
0831,Fyresdal,2013,2667
0831,Fyresdal,2014,2582
0831,Fyresdal,2015,2643
0831,Fyresdal,2016,3009
0833,Tokke,2003,2551
0833,Tokke,2004,2577
0833,Tokke,2005,2858
0833,Tokke,2006,2691
0833,Tokke,2007,3064
0833,Tokke,2008,2724
0833,Tokke,2009,3614
0833,Tokke,2010,3469
0833,Tokke,2011,4011
0833,Tokke,2012,4355
0833,Tokke,2013,4091
0833,Tokke,2014,4444
0833,Tokke,2015,4782
0833,Tokke,2016,5120
0834,Vinje,2003,4244
0834,Vinje,2004,4971
0834,Vinje,2005,4381
0834,Vinje,2006,3275
0834,Vinje,2007,3465
0834,Vinje,2008,3674
0834,Vinje,2009,3987
0834,Vinje,2010,4074
0834,Vinje,2011,4307
0834,Vinje,2012,3241
0834,Vinje,2013,3336
0834,Vinje,2014,3482
0834,Vinje,2015,5338
0834,Vinje,2016,4863
0901,Risør,2003,7459
0901,Risør,2004,6817
0901,Risør,2005,6523
0901,Risør,2006,6529
0901,Risør,2007,6752
0901,Risør,2008,7857
0901,Risør,2009,8077
0901,Risør,2010,7973
0901,Risør,2011,7868
0901,Risør,2012,8207
0901,Risør,2013,8364
0901,Risør,2014,8251
0901,Risør,2015,8403
0901,Risør,2016,8949
0904,Grimstad,2003,12099
0904,Grimstad,2004,12505
0904,Grimstad,2005,11926
0904,Grimstad,2006,11841
0904,Grimstad,2007,13135
0904,Grimstad,2008,14605
0904,Grimstad,2009,14405
0904,Grimstad,2010,13810
0904,Grimstad,2011,13182
0904,Grimstad,2012,13892
0904,Grimstad,2013,13842
0904,Grimstad,2014,12988
0904,Grimstad,2015,12320
0904,Grimstad,2016,11853
0906,Arendal,2003,28000
0906,Arendal,2004,29507
0906,Arendal,2005,31237
0906,Arendal,2006,35216
0906,Arendal,2007,37110
0906,Arendal,2008,40310
0906,Arendal,2009,38712
0906,Arendal,2010,40391
0906,Arendal,2011,42442
0906,Arendal,2012,45633
0906,Arendal,2013,47234
0906,Arendal,2014,52836
0906,Arendal,2015,50547
0906,Arendal,2016,53672
0911,Gjerstad,2003,2842
0911,Gjerstad,2004,2619
0911,Gjerstad,2005,2339
0911,Gjerstad,2006,2365
0911,Gjerstad,2007,2574
0911,Gjerstad,2008,2936
0911,Gjerstad,2009,3039
0911,Gjerstad,2010,3686
0911,Gjerstad,2011,4072
0911,Gjerstad,2012,3804
0911,Gjerstad,2013,3926
0911,Gjerstad,2014,3827
0911,Gjerstad,2015,3883
0911,Gjerstad,2016,3583
0912,Vegårshei,2003,2625
0912,Vegårshei,2004,2399
0912,Vegårshei,2005,2620
0912,Vegårshei,2006,3086
0912,Vegårshei,2007,2986
0912,Vegårshei,2008,2947
0912,Vegårshei,2009,3386
0912,Vegårshei,2010,3446
0912,Vegårshei,2011,3924
0912,Vegårshei,2012,3781
0912,Vegårshei,2013,3273
0912,Vegårshei,2014,3238
0912,Vegårshei,2015,3442
0912,Vegårshei,2016,3178
0914,Tvedestrand,2003,4281
0914,Tvedestrand,2004,4255
0914,Tvedestrand,2005,4449
0914,Tvedestrand,2006,4573
0914,Tvedestrand,2007,4871
0914,Tvedestrand,2008,5779
0914,Tvedestrand,2009,5716
0914,Tvedestrand,2010,5409
0914,Tvedestrand,2011,5749
0914,Tvedestrand,2012,6028
0914,Tvedestrand,2013,6806
0914,Tvedestrand,2014,6497
0914,Tvedestrand,2015,6365
0914,Tvedestrand,2016,5794
0919,Froland,2003,3164
0919,Froland,2004,3401
0919,Froland,2005,3935
0919,Froland,2006,3877
0919,Froland,2007,3518
0919,Froland,2008,4423
0919,Froland,2009,4416
0919,Froland,2010,4913
0919,Froland,2011,4837
0919,Froland,2012,5488
0919,Froland,2013,5359
0919,Froland,2014,5776
0919,Froland,2015,6267
0919,Froland,2016,5692
0926,Lillesand,2003,6550
0926,Lillesand,2004,7179
0926,Lillesand,2005,8136
0926,Lillesand,2006,8420
0926,Lillesand,2007,8870
0926,Lillesand,2008,10101
0926,Lillesand,2009,10278
0926,Lillesand,2010,10723
0926,Lillesand,2011,11474
0926,Lillesand,2012,12593
0926,Lillesand,2013,14024
0926,Lillesand,2014,13283
0926,Lillesand,2015,12017
0926,Lillesand,2016,11421
0928,Birkenes,2003,3693
0928,Birkenes,2004,4115
0928,Birkenes,2005,4071
0928,Birkenes,2006,3854
0928,Birkenes,2007,4314
0928,Birkenes,2008,4592
0928,Birkenes,2009,5009
0928,Birkenes,2010,5315
0928,Birkenes,2011,5459
0928,Birkenes,2012,6793
0928,Birkenes,2013,6096
0928,Birkenes,2014,5032
0928,Birkenes,2015,3713
0928,Birkenes,2016,3027
0929,Åmli,2003,1781
0929,Åmli,2004,2346
0929,Åmli,2005,2303
0929,Åmli,2006,2336
0929,Åmli,2007,2295
0929,Åmli,2008,2594
0929,Åmli,2009,2369
0929,Åmli,2010,3057
0929,Åmli,2011,3027
0929,Åmli,2012,3037
0929,Åmli,2013,2465
0929,Åmli,2014,2469
0929,Åmli,2015,2377
0929,Åmli,2016,3191
0935,Iveland,2003,1648
0935,Iveland,2004,1712
0935,Iveland,2005,1726
0935,Iveland,2006,1788
0935,Iveland,2007,1702
0935,Iveland,2008,1926
0935,Iveland,2009,1935
0935,Iveland,2010,1891
0935,Iveland,2011,2164
0935,Iveland,2012,1996
0935,Iveland,2013,2252
0935,Iveland,2014,2353
0935,Iveland,2015,2085
0935,Iveland,2016,1464
0937,Evje og Hornnes,2003,2346
0937,Evje og Hornnes,2004,2614
0937,Evje og Hornnes,2005,2484
0937,Evje og Hornnes,2006,2636
0937,Evje og Hornnes,2007,2591
0937,Evje og Hornnes,2008,2832
0937,Evje og Hornnes,2009,2854
0937,Evje og Hornnes,2010,3123
0937,Evje og Hornnes,2011,2909
0937,Evje og Hornnes,2012,3151
0937,Evje og Hornnes,2013,2860
0937,Evje og Hornnes,2014,3533
0937,Evje og Hornnes,2015,3638
0937,Evje og Hornnes,2016,3998
0938,Bygland,2003,2697
0938,Bygland,2004,2481
0938,Bygland,2005,2121
0938,Bygland,2006,2648
0938,Bygland,2007,3208
0938,Bygland,2008,3455
0938,Bygland,2009,3780
0938,Bygland,2010,3624
0938,Bygland,2011,3488
0938,Bygland,2012,3206
0938,Bygland,2013,3388
0938,Bygland,2014,3378
0938,Bygland,2015,2970
0938,Bygland,2016,2410
0940,Valle,2003,2673
0940,Valle,2004,2523
0940,Valle,2005,2539
0940,Valle,2006,2836
0940,Valle,2007,3053
0940,Valle,2008,3496
0940,Valle,2009,3775
0940,Valle,2010,3372
0940,Valle,2011,3123
0940,Valle,2012,3038
0940,Valle,2013,3317
0940,Valle,2014,3180
0940,Valle,2015,2622
0940,Valle,2016,2645
0941,Bykle,2003,1222
0941,Bykle,2004,961
0941,Bykle,2005,1404
0941,Bykle,2006,1618
0941,Bykle,2007,2328
0941,Bykle,2008,2431
0941,Bykle,2009,2746
0941,Bykle,2010,2465
0941,Bykle,2011,2802
0941,Bykle,2012,2050
0941,Bykle,2013,1925
0941,Bykle,2014,2037
0941,Bykle,2015,2101
0941,Bykle,2016,1966
1001,Kristiansand,2003,54862
1001,Kristiansand,2004,56514
1001,Kristiansand,2005,57287
1001,Kristiansand,2006,60669
1001,Kristiansand,2007,63688
1001,Kristiansand,2008,73855
1001,Kristiansand,2009,82051
1001,Kristiansand,2010,84911
1001,Kristiansand,2011,87798
1001,Kristiansand,2012,92589
1001,Kristiansand,2013,93225
1001,Kristiansand,2014,96629
1001,Kristiansand,2015,96964
1001,Kristiansand,2016,99869
1002,Mandal,2003,12241
1002,Mandal,2004,11996
1002,Mandal,2005,11427
1002,Mandal,2006,11349
1002,Mandal,2007,12307
1002,Mandal,2008,13782
1002,Mandal,2009,15252
1002,Mandal,2010,15984
1002,Mandal,2011,15989
1002,Mandal,2012,16878
1002,Mandal,2013,16320
1002,Mandal,2014,16355
1002,Mandal,2015,18341
1002,Mandal,2016,18040
1003,Farsund,2003,9513
1003,Farsund,2004,9140
1003,Farsund,2005,9330
1003,Farsund,2006,8796
1003,Farsund,2007,9440
1003,Farsund,2008,10797
1003,Farsund,2009,11533
1003,Farsund,2010,10422
1003,Farsund,2011,11202
1003,Farsund,2012,11096
1003,Farsund,2013,11398
1003,Farsund,2014,11334
1003,Farsund,2015,10949
1003,Farsund,2016,13743
1004,Flekkefjord,2003,12791
1004,Flekkefjord,2004,12742
1004,Flekkefjord,2005,13387
1004,Flekkefjord,2006,10076
1004,Flekkefjord,2007,10714
1004,Flekkefjord,2008,11757
1004,Flekkefjord,2009,12411
1004,Flekkefjord,2010,12814
1004,Flekkefjord,2011,12944
1004,Flekkefjord,2012,13390
1004,Flekkefjord,2013,12784
1004,Flekkefjord,2014,12737
1004,Flekkefjord,2015,12972
1004,Flekkefjord,2016,14315
1014,Vennesla,2003,6679
1014,Vennesla,2004,6715
1014,Vennesla,2005,7158
1014,Vennesla,2006,7647
1014,Vennesla,2007,8406
1014,Vennesla,2008,9581
1014,Vennesla,2009,10144
1014,Vennesla,2010,10663
1014,Vennesla,2011,11101
1014,Vennesla,2012,10419
1014,Vennesla,2013,10951
1014,Vennesla,2014,11702
1014,Vennesla,2015,12989
1014,Vennesla,2016,14045
1017,Songdalen,2003,2073
1017,Songdalen,2004,1726
1017,Songdalen,2005,1771
1017,Songdalen,2006,2002
1017,Songdalen,2007,2185
1017,Songdalen,2008,1861
1017,Songdalen,2009,1565
1017,Songdalen,2010,1815
1017,Songdalen,2011,2057
1017,Songdalen,2012,2108
1017,Songdalen,2013,1678
1017,Songdalen,2014,2063
1017,Songdalen,2015,2486
1017,Songdalen,2016,2723
1018,Søgne,2003,4137
1018,Søgne,2004,4929
1018,Søgne,2005,5517
1018,Søgne,2006,5931
1018,Søgne,2007,5920
1018,Søgne,2008,6654
1018,Søgne,2009,7717
1018,Søgne,2010,6790
1018,Søgne,2011,6453
1018,Søgne,2012,7343
1018,Søgne,2013,7514
1018,Søgne,2014,7616
1018,Søgne,2015,8609
1018,Søgne,2016,9797
1021,Marnardal,2003,3908
1021,Marnardal,2004,3881
1021,Marnardal,2005,3706
1021,Marnardal,2006,3769
1021,Marnardal,2007,3896
1021,Marnardal,2008,3912
1021,Marnardal,2009,4019
1021,Marnardal,2010,4047
1021,Marnardal,2011,3785
1021,Marnardal,2012,3258
1021,Marnardal,2013,2297
1021,Marnardal,2014,2338
1021,Marnardal,2015,2777
1021,Marnardal,2016,2697
1026,Åseral,2003,901
1026,Åseral,2004,1105
1026,Åseral,2005,1173
1026,Åseral,2006,1309
1026,Åseral,2007,1399
1026,Åseral,2008,1552
1026,Åseral,2009,1652
1026,Åseral,2010,1710
1026,Åseral,2011,1656
1026,Åseral,2012,1364
1026,Åseral,2013,1248
1026,Åseral,2014,929
1026,Åseral,2015,1282
1026,Åseral,2016,1431
1027,Audnedal,2003,1893
1027,Audnedal,2004,2262
1027,Audnedal,2005,2438
1027,Audnedal,2006,2422
1027,Audnedal,2007,2252
1027,Audnedal,2008,2733
1027,Audnedal,2009,2370
1027,Audnedal,2010,1961
1027,Audnedal,2011,1831
1027,Audnedal,2012,1862
1027,Audnedal,2013,1754
1027,Audnedal,2014,2221
1027,Audnedal,2015,3028
1027,Audnedal,2016,3394
1029,Lindesnes,2003,1520
1029,Lindesnes,2004,1620
1029,Lindesnes,2005,1804
1029,Lindesnes,2006,1832
1029,Lindesnes,2007,1863
1029,Lindesnes,2008,1802
1029,Lindesnes,2009,1669
1029,Lindesnes,2010,1832
1029,Lindesnes,2011,1560
1029,Lindesnes,2012,2382
1029,Lindesnes,2013,2838
1029,Lindesnes,2014,2913
1029,Lindesnes,2015,2745
1029,Lindesnes,2016,2998
1032,Lyngdal,2003,7289
1032,Lyngdal,2004,7104
1032,Lyngdal,2005,6467
1032,Lyngdal,2006,7030
1032,Lyngdal,2007,4071
1032,Lyngdal,2008,3891
1032,Lyngdal,2009,4240
1032,Lyngdal,2010,4332
1032,Lyngdal,2011,4331
1032,Lyngdal,2012,4628
1032,Lyngdal,2013,3920
1032,Lyngdal,2014,4863
1032,Lyngdal,2015,6114
1032,Lyngdal,2016,6890
1034,Hægebostad,2003,2300
1034,Hægebostad,2004,2065
1034,Hægebostad,2005,2367
1034,Hægebostad,2006,2355
1034,Hægebostad,2007,2979
1034,Hægebostad,2008,3490
1034,Hægebostad,2009,2382
1034,Hægebostad,2010,2135
1034,Hægebostad,2011,2498
1034,Hægebostad,2012,2976
1034,Hægebostad,2013,3695
1034,Hægebostad,2014,3265
1034,Hægebostad,2015,3488
1034,Hægebostad,2016,3584
1037,Kvinesdal,2003,8625
1037,Kvinesdal,2004,8127
1037,Kvinesdal,2005,8793
1037,Kvinesdal,2006,7003
1037,Kvinesdal,2007,4188
1037,Kvinesdal,2008,4230
1037,Kvinesdal,2009,4352
1037,Kvinesdal,2010,4548
1037,Kvinesdal,2011,4182
1037,Kvinesdal,2012,4004
1037,Kvinesdal,2013,3502
1037,Kvinesdal,2014,4719
1037,Kvinesdal,2015,5627
1037,Kvinesdal,2016,5751
1046,Sirdal,2003,2817
1046,Sirdal,2004,3505
1046,Sirdal,2005,3161
1046,Sirdal,2006,3329
1046,Sirdal,2007,3557
1046,Sirdal,2008,3848
1046,Sirdal,2009,3842
1046,Sirdal,2010,3754
1046,Sirdal,2011,4086
1046,Sirdal,2012,3927
1046,Sirdal,2013,3659
1046,Sirdal,2014,4255
1046,Sirdal,2015,3988
1046,Sirdal,2016,3945
1101,Eigersund,2003,6662
1101,Eigersund,2004,6868
1101,Eigersund,2005,7020
1101,Eigersund,2006,5638
1101,Eigersund,2007,4737
1101,Eigersund,2008,5572
1101,Eigersund,2009,5317
1101,Eigersund,2010,6432
1101,Eigersund,2011,6453
1101,Eigersund,2012,7222
1101,Eigersund,2013,7412
1101,Eigersund,2014,8026
1101,Eigersund,2015,8216
1101,Eigersund,2016,6429
1102,Sandnes,2003,16944
1102,Sandnes,2004,18698
1102,Sandnes,2005,19355
1102,Sandnes,2006,22787
1102,Sandnes,2007,24532
1102,Sandnes,2008,28096
1102,Sandnes,2009,29517
1102,Sandnes,2010,34898
1102,Sandnes,2011,34025
1102,Sandnes,2012,38470
1102,Sandnes,2013,43237
1102,Sandnes,2014,48744
1102,Sandnes,2015,53856
1102,Sandnes,2016,62302
1103,Stavanger,2003,86617
1103,Stavanger,2004,91967
1103,Stavanger,2005,94055
1103,Stavanger,2006,105190
1103,Stavanger,2007,113028
1103,Stavanger,2008,124003
1103,Stavanger,2009,129982
1103,Stavanger,2010,139425
1103,Stavanger,2011,141540
1103,Stavanger,2012,146088
1103,Stavanger,2013,147234
1103,Stavanger,2014,159150
1103,Stavanger,2015,164850
1103,Stavanger,2016,167305
1106,Haugesund,2003,27462
1106,Haugesund,2004,29195
1106,Haugesund,2005,31107
1106,Haugesund,2006,32228
1106,Haugesund,2007,34844
1106,Haugesund,2008,38253
1106,Haugesund,2009,41181
1106,Haugesund,2010,43627
1106,Haugesund,2011,44366
1106,Haugesund,2012,47053
1106,Haugesund,2013,46939
1106,Haugesund,2014,46881
1106,Haugesund,2015,47290
1106,Haugesund,2016,46729
1111,Sokndal,2003,3249
1111,Sokndal,2004,3437
1111,Sokndal,2005,3832
1111,Sokndal,2006,4392
1111,Sokndal,2007,4595
1111,Sokndal,2008,4848
1111,Sokndal,2009,4832
1111,Sokndal,2010,5101
1111,Sokndal,2011,5736
1111,Sokndal,2012,6832
1111,Sokndal,2013,6930
1111,Sokndal,2014,7077
1111,Sokndal,2015,6850
1111,Sokndal,2016,6533
1112,Lund,2003,3158
1112,Lund,2004,3009
1112,Lund,2005,2926
1112,Lund,2006,2799
1112,Lund,2007,3127
1112,Lund,2008,3160
1112,Lund,2009,3730
1112,Lund,2010,3963
1112,Lund,2011,4037
1112,Lund,2012,3602
1112,Lund,2013,3689
1112,Lund,2014,4131
1112,Lund,2015,3742
1112,Lund,2016,4560
1114,Bjerkreim,2003,2228
1114,Bjerkreim,2004,2402
1114,Bjerkreim,2005,2648
1114,Bjerkreim,2006,2661
1114,Bjerkreim,2007,2674
1114,Bjerkreim,2008,2944
1114,Bjerkreim,2009,2663
1114,Bjerkreim,2010,3334
1114,Bjerkreim,2011,3605
1114,Bjerkreim,2012,3364
1114,Bjerkreim,2013,3600
1114,Bjerkreim,2014,3651
1114,Bjerkreim,2015,3770
1114,Bjerkreim,2016,4024
1119,Hå,2003,12083
1119,Hå,2004,12488
1119,Hå,2005,12962
1119,Hå,2006,14331
1119,Hå,2007,15355
1119,Hå,2008,16080
1119,Hå,2009,18503
1119,Hå,2010,17732
1119,Hå,2011,22142
1119,Hå,2012,24297
1119,Hå,2013,25129
1119,Hå,2014,27439
1119,Hå,2015,28090
1119,Hå,2016,26587
1120,Klepp,2003,5345
1120,Klepp,2004,5942
1120,Klepp,2005,6244
1120,Klepp,2006,6575
1120,Klepp,2007,6838
1120,Klepp,2008,7530
1120,Klepp,2009,7290
1120,Klepp,2010,8224
1120,Klepp,2011,8264
1120,Klepp,2012,10031
1120,Klepp,2013,10917
1120,Klepp,2014,10706
1120,Klepp,2015,10378
1120,Klepp,2016,11231
1121,Time,2003,5847
1121,Time,2004,7872
1121,Time,2005,6773
1121,Time,2006,7854
1121,Time,2007,9040
1121,Time,2008,10085
1121,Time,2009,11060
1121,Time,2010,11223
1121,Time,2011,11648
1121,Time,2012,12331
1121,Time,2013,13706
1121,Time,2014,13429
1121,Time,2015,15288
1121,Time,2016,15334
1122,Gjesdal,2003,2346
1122,Gjesdal,2004,2352
1122,Gjesdal,2005,2668
1122,Gjesdal,2006,3058
1122,Gjesdal,2007,3104
1122,Gjesdal,2008,2833
1122,Gjesdal,2009,2709
1122,Gjesdal,2010,2674
1122,Gjesdal,2011,2603
1122,Gjesdal,2012,3021
1122,Gjesdal,2013,2517
1122,Gjesdal,2014,3037
1122,Gjesdal,2015,3138
1122,Gjesdal,2016,3136
1124,Sola,2003,9882
1124,Sola,2004,10794
1124,Sola,2005,10935
1124,Sola,2006,11486
1124,Sola,2007,12013
1124,Sola,2008,13722
1124,Sola,2009,15773
1124,Sola,2010,16512
1124,Sola,2011,18369
1124,Sola,2012,18029
1124,Sola,2013,20088
1124,Sola,2014,22017
1124,Sola,2015,22407
1124,Sola,2016,22853
1127,Randaberg,2003,274
1127,Randaberg,2004,373
1127,Randaberg,2005,455
1127,Randaberg,2006,357
1127,Randaberg,2007,386
1127,Randaberg,2008,280
1127,Randaberg,2009,290
1127,Randaberg,2010,355
1127,Randaberg,2011,1593
1127,Randaberg,2012,1464
1127,Randaberg,2013,1440
1127,Randaberg,2014,1173
1127,Randaberg,2015,1336
1127,Randaberg,2016,6543
1129,Forsand,2003,1347
1129,Forsand,2004,1455
1129,Forsand,2005,1504
1129,Forsand,2006,1328
1129,Forsand,2007,1044
1129,Forsand,2008,1273
1129,Forsand,2009,1665
1129,Forsand,2010,1402
1129,Forsand,2011,1526
1129,Forsand,2012,1882
1129,Forsand,2013,1731
1129,Forsand,2014,1776
1129,Forsand,2015,1610
1129,Forsand,2016,2422
1130,Strand,2003,2670
1130,Strand,2004,2901
1130,Strand,2005,3078
1130,Strand,2006,3221
1130,Strand,2007,3167
1130,Strand,2008,3300
1130,Strand,2009,3823
1130,Strand,2010,4301
1130,Strand,2011,4449
1130,Strand,2012,4407
1130,Strand,2013,4343
1130,Strand,2014,4652
1130,Strand,2015,5598
1130,Strand,2016,6067
1133,Hjelmeland,2003,3269
1133,Hjelmeland,2004,3324
1133,Hjelmeland,2005,3687
1133,Hjelmeland,2006,4277
1133,Hjelmeland,2007,4340
1133,Hjelmeland,2008,4654
1133,Hjelmeland,2009,6099
1133,Hjelmeland,2010,5105
1133,Hjelmeland,2011,5408
1133,Hjelmeland,2012,4476
1133,Hjelmeland,2013,4597
1133,Hjelmeland,2014,3946
1133,Hjelmeland,2015,4686
1133,Hjelmeland,2016,4901
1134,Suldal,2003,3437
1134,Suldal,2004,3744
1134,Suldal,2005,4096
1134,Suldal,2006,3819
1134,Suldal,2007,3846
1134,Suldal,2008,4162
1134,Suldal,2009,3540
1134,Suldal,2010,3454
1134,Suldal,2011,3878
1134,Suldal,2012,4404
1134,Suldal,2013,4647
1134,Suldal,2014,4178
1134,Suldal,2015,3655
1134,Suldal,2016,3907
1135,Sauda,2003,338
1135,Sauda,2004,327
1135,Sauda,2005,420
1135,Sauda,2006,508
1135,Sauda,2007,996
1135,Sauda,2008,1149
1135,Sauda,2009,1210
1135,Sauda,2010,895
1135,Sauda,2011,1225
1135,Sauda,2012,1324
1135,Sauda,2013,1332
1135,Sauda,2014,1347
1135,Sauda,2015,1670
1135,Sauda,2016,1635
1141,Finnøy,2003,1665
1141,Finnøy,2004,1634
1141,Finnøy,2005,1649
1141,Finnøy,2006,2050
1141,Finnøy,2007,2232
1141,Finnøy,2008,2381
1141,Finnøy,2009,2069
1141,Finnøy,2010,2232
1141,Finnøy,2011,2390
1141,Finnøy,2012,2503
1141,Finnøy,2013,2321
1141,Finnøy,2014,2711
1141,Finnøy,2015,3578
1141,Finnøy,2016,3862
1142,Rennesøy,2003,1346
1142,Rennesøy,2004,985
1142,Rennesøy,2005,1464
1142,Rennesøy,2006,1645
1142,Rennesøy,2007,1898
1142,Rennesøy,2008,2143
1142,Rennesøy,2009,2220
1142,Rennesøy,2010,2463
1142,Rennesøy,2011,2746
1142,Rennesøy,2012,3127
1142,Rennesøy,2013,2554
1142,Rennesøy,2014,3165
1142,Rennesøy,2015,3261
1142,Rennesøy,2016,3539
1144,Kvitsøy,2003,641
1144,Kvitsøy,2004,643
1144,Kvitsøy,2005,519
1144,Kvitsøy,2006,581
1144,Kvitsøy,2007,502
1144,Kvitsøy,2008,825
1144,Kvitsøy,2009,668
1144,Kvitsøy,2010,658
1144,Kvitsøy,2011,888
1144,Kvitsøy,2012,806
1144,Kvitsøy,2013,913
1144,Kvitsøy,2014,982
1144,Kvitsøy,2015,1091
1144,Kvitsøy,2016,1137
1145,Bokn,2003,848
1145,Bokn,2004,937
1145,Bokn,2005,941
1145,Bokn,2006,985
1145,Bokn,2007,1161
1145,Bokn,2008,1359
1145,Bokn,2009,1200
1145,Bokn,2010,937
1145,Bokn,2011,847
1145,Bokn,2012,992
1145,Bokn,2013,1070
1145,Bokn,2014,1403
1145,Bokn,2015,1532
1145,Bokn,2016,1481
1146,Tysvær,2003,5484
1146,Tysvær,2004,5850
1146,Tysvær,2005,5731
1146,Tysvær,2006,6425
1146,Tysvær,2007,6899
1146,Tysvær,2008,7758
1146,Tysvær,2009,7937
1146,Tysvær,2010,9200
1146,Tysvær,2011,9715
1146,Tysvær,2012,9889
