knr,kname,year,user_payment_hbc
1620,Frøya (-2017),2014,310
1620,Frøya (-2017),2015,594
1620,Frøya (-2017),2016,602
1621,Ørland (-2017),2003,434
1621,Ørland (-2017),2004,655
1621,Ørland (-2017),2005,601
1621,Ørland (-2017),2006,655
1621,Ørland (-2017),2007,847
1621,Ørland (-2017),2008,658
1621,Ørland (-2017),2009,723
1621,Ørland (-2017),2010,727
1621,Ørland (-2017),2011,709
1621,Ørland (-2017),2012,680
1621,Ørland (-2017),2013,744
1621,Ørland (-2017),2014,834
1621,Ørland (-2017),2015,969
1621,Ørland (-2017),2016,1214
1622,Agdenes (-2017),2003,208
1622,Agdenes (-2017),2004,186
1622,Agdenes (-2017),2005,177
1622,Agdenes (-2017),2006,185
1622,Agdenes (-2017),2007,189
1622,Agdenes (-2017),2008,146
1622,Agdenes (-2017),2009,144
1622,Agdenes (-2017),2010,124
1622,Agdenes (-2017),2011,116
1622,Agdenes (-2017),2012,132
1622,Agdenes (-2017),2013,147
1622,Agdenes (-2017),2014,153
1622,Agdenes (-2017),2015,154
1622,Agdenes (-2017),2016,140
1624,Rissa (-2017),2003,560
1624,Rissa (-2017),2004,574
1624,Rissa (-2017),2005,569
1624,Rissa (-2017),2006,627
1624,Rissa (-2017),2007,590
1624,Rissa (-2017),2008,606
1624,Rissa (-2017),2009,537
1624,Rissa (-2017),2010,618
1624,Rissa (-2017),2011,897
1624,Rissa (-2017),2012,938
1624,Rissa (-2017),2013,929
1624,Rissa (-2017),2014,893
1624,Rissa (-2017),2015,940
1624,Rissa (-2017),2016,972
1627,Bjugn (-2017),2003,381
1627,Bjugn (-2017),2004,360
1627,Bjugn (-2017),2005,347
1627,Bjugn (-2017),2006,434
1627,Bjugn (-2017),2007,449
1627,Bjugn (-2017),2008,411
1627,Bjugn (-2017),2009,638
1627,Bjugn (-2017),2010,605
1627,Bjugn (-2017),2011,670
1627,Bjugn (-2017),2012,691
1627,Bjugn (-2017),2013,653
1627,Bjugn (-2017),2014,1024
1627,Bjugn (-2017),2015,730
1627,Bjugn (-2017),2016,670
1630,Åfjord (-2017),2003,393
1630,Åfjord (-2017),2004,403
1630,Åfjord (-2017),2005,308
1630,Åfjord (-2017),2006,315
1630,Åfjord (-2017),2007,311
1630,Åfjord (-2017),2008,409
1630,Åfjord (-2017),2009,460
1630,Åfjord (-2017),2010,547
1630,Åfjord (-2017),2011,583
1630,Åfjord (-2017),2012,574
1630,Åfjord (-2017),2013,593
1630,Åfjord (-2017),2014,649
1630,Åfjord (-2017),2015,591
1630,Åfjord (-2017),2016,610
1632,Roan (-2017),2003,283
1632,Roan (-2017),2004,295
1632,Roan (-2017),2005,313
1632,Roan (-2017),2006,248
1632,Roan (-2017),2007,238
1632,Roan (-2017),2008,222
1632,Roan (-2017),2009,221
1632,Roan (-2017),2010,227
1632,Roan (-2017),2011,222
1632,Roan (-2017),2012,246
1632,Roan (-2017),2013,231
1632,Roan (-2017),2014,180
1632,Roan (-2017),2015,165
1632,Roan (-2017),2016,166
1633,Osen (-2017),2003,411
1633,Osen (-2017),2004,486
1633,Osen (-2017),2005,480
1633,Osen (-2017),2006,445
1633,Osen (-2017),2007,473
1633,Osen (-2017),2008,515
1633,Osen (-2017),2009,495
1633,Osen (-2017),2010,540
1633,Osen (-2017),2011,531
1633,Osen (-2017),2012,623
1633,Osen (-2017),2013,461
1633,Osen (-2017),2014,243
1633,Osen (-2017),2015,295
1633,Osen (-2017),2016,305
1634,Oppdal (-2017),2003,528
1634,Oppdal (-2017),2004,495
1634,Oppdal (-2017),2005,399
1634,Oppdal (-2017),2006,278
1634,Oppdal (-2017),2007,294
1634,Oppdal (-2017),2008,403
1634,Oppdal (-2017),2009,340
1634,Oppdal (-2017),2010,375
1634,Oppdal (-2017),2011,386
1634,Oppdal (-2017),2012,591
1634,Oppdal (-2017),2013,652
1634,Oppdal (-2017),2014,2704
1634,Oppdal (-2017),2015,780
1634,Oppdal (-2017),2016,740
1635,Rennebu (-2017),2003,377
1635,Rennebu (-2017),2004,385
1635,Rennebu (-2017),2005,372
1635,Rennebu (-2017),2006,229
1635,Rennebu (-2017),2007,242
1635,Rennebu (-2017),2008,393
1635,Rennebu (-2017),2009,378
1635,Rennebu (-2017),2010,417
1635,Rennebu (-2017),2011,434
1635,Rennebu (-2017),2012,399
1635,Rennebu (-2017),2013,444
1635,Rennebu (-2017),2014,461
1635,Rennebu (-2017),2015,551
1635,Rennebu (-2017),2016,402
1636,Meldal (-2017),2003,840
1636,Meldal (-2017),2004,842
1636,Meldal (-2017),2005,823
1636,Meldal (-2017),2006,748
1636,Meldal (-2017),2007,587
1636,Meldal (-2017),2008,617
1636,Meldal (-2017),2009,647
1636,Meldal (-2017),2010,621
1636,Meldal (-2017),2011,662
1636,Meldal (-2017),2012,658
1636,Meldal (-2017),2013,714
1636,Meldal (-2017),2014,748
1636,Meldal (-2017),2015,761
1636,Meldal (-2017),2016,736
1638,Orkdal (-2017),2003,590
1638,Orkdal (-2017),2004,542
1638,Orkdal (-2017),2005,530
1638,Orkdal (-2017),2006,546
1638,Orkdal (-2017),2007,273
1638,Orkdal (-2017),2008,318
1638,Orkdal (-2017),2009,283
1638,Orkdal (-2017),2010,314
1638,Orkdal (-2017),2011,323
1638,Orkdal (-2017),2012,407
1638,Orkdal (-2017),2013,427
1638,Orkdal (-2017),2014,436
1638,Orkdal (-2017),2015,449
1638,Orkdal (-2017),2016,429
1640,Røros (-2017),2003,356
1640,Røros (-2017),2004,322
1640,Røros (-2017),2005,311
1640,Røros (-2017),2006,292
1640,Røros (-2017),2007,277
1640,Røros (-2017),2008,323
1640,Røros (-2017),2009,391
1640,Røros (-2017),2010,387
1640,Røros (-2017),2011,603
1640,Røros (-2017),2012,572
1640,Røros (-2017),2013,511
1640,Røros (-2017),2014,566
1640,Røros (-2017),2015,532
1640,Røros (-2017),2016,446
1644,Holtålen (-2017),2003,247
1644,Holtålen (-2017),2004,241
1644,Holtålen (-2017),2005,571
1644,Holtålen (-2017),2006,906
1644,Holtålen (-2017),2007,891
1644,Holtålen (-2017),2008,523
1644,Holtålen (-2017),2009,251
1644,Holtålen (-2017),2010,279
1644,Holtålen (-2017),2011,275
1644,Holtålen (-2017),2012,286
1644,Holtålen (-2017),2013,310
1644,Holtålen (-2017),2014,280
1644,Holtålen (-2017),2015,487
1644,Holtålen (-2017),2016,712
1648,Midtre Gauldal (-2017),2003,949
1648,Midtre Gauldal (-2017),2004,954
1648,Midtre Gauldal (-2017),2005,923
1648,Midtre Gauldal (-2017),2006,841
1648,Midtre Gauldal (-2017),2007,1157
1648,Midtre Gauldal (-2017),2008,1026
1648,Midtre Gauldal (-2017),2009,1167
1648,Midtre Gauldal (-2017),2010,1247
1648,Midtre Gauldal (-2017),2011,1299
1648,Midtre Gauldal (-2017),2012,1219
1648,Midtre Gauldal (-2017),2013,1388
1648,Midtre Gauldal (-2017),2014,1421
1648,Midtre Gauldal (-2017),2015,1650
1648,Midtre Gauldal (-2017),2016,1767
1653,Melhus (-2017),2003,918
1653,Melhus (-2017),2004,749
1653,Melhus (-2017),2005,751
1653,Melhus (-2017),2006,742
1653,Melhus (-2017),2007,782
1653,Melhus (-2017),2008,691
1653,Melhus (-2017),2009,808
1653,Melhus (-2017),2010,1007
1653,Melhus (-2017),2011,1070
1653,Melhus (-2017),2012,1212
1653,Melhus (-2017),2013,1343
1653,Melhus (-2017),2014,1794
1653,Melhus (-2017),2015,1988
1653,Melhus (-2017),2016,1887
1657,Skaun (-2017),2003,629
1657,Skaun (-2017),2004,507
1657,Skaun (-2017),2005,581
1657,Skaun (-2017),2006,526
1657,Skaun (-2017),2007,564
1657,Skaun (-2017),2008,494
1657,Skaun (-2017),2009,525
1657,Skaun (-2017),2010,567
1657,Skaun (-2017),2011,580
1657,Skaun (-2017),2012,640
1657,Skaun (-2017),2013,682
1657,Skaun (-2017),2014,724
1657,Skaun (-2017),2015,724
1657,Skaun (-2017),2016,553
1662,Klæbu (-2017),2003,1218
1662,Klæbu (-2017),2004,1494
1662,Klæbu (-2017),2005,599
1662,Klæbu (-2017),2006,244
1662,Klæbu (-2017),2007,178
1662,Klæbu (-2017),2008,183
1662,Klæbu (-2017),2009,821
1662,Klæbu (-2017),2010,906
1662,Klæbu (-2017),2011,981
1662,Klæbu (-2017),2012,1016
1662,Klæbu (-2017),2013,958
1662,Klæbu (-2017),2014,876
1662,Klæbu (-2017),2015,947
1662,Klæbu (-2017),2016,983
1663,Malvik (-2017),2003,225
1663,Malvik (-2017),2004,370
1663,Malvik (-2017),2005,561
1663,Malvik (-2017),2006,480
1663,Malvik (-2017),2007,399
1663,Malvik (-2017),2008,348
1663,Malvik (-2017),2009,499
1663,Malvik (-2017),2010,507
1663,Malvik (-2017),2011,515
1663,Malvik (-2017),2012,553
1663,Malvik (-2017),2013,516
1663,Malvik (-2017),2014,518
1663,Malvik (-2017),2015,735
1663,Malvik (-2017),2016,865
1664,Selbu (-2017),2003,422
1664,Selbu (-2017),2004,518
1664,Selbu (-2017),2005,473
1664,Selbu (-2017),2006,409
1664,Selbu (-2017),2007,376
1664,Selbu (-2017),2008,395
1664,Selbu (-2017),2009,431
1664,Selbu (-2017),2010,511
1664,Selbu (-2017),2011,527
1664,Selbu (-2017),2012,503
1664,Selbu (-2017),2013,525
1664,Selbu (-2017),2014,531
1664,Selbu (-2017),2015,484
1664,Selbu (-2017),2016,422
1665,Tydal (-2017),2003,82
1665,Tydal (-2017),2004,99
1665,Tydal (-2017),2005,82
1665,Tydal (-2017),2006,71
1665,Tydal (-2017),2007,76
1665,Tydal (-2017),2008,77
1665,Tydal (-2017),2009,86
1665,Tydal (-2017),2010,107
1665,Tydal (-2017),2011,126
1665,Tydal (-2017),2012,125
1665,Tydal (-2017),2013,126
1665,Tydal (-2017),2014,118
1665,Tydal (-2017),2015,113
1665,Tydal (-2017),2016,168
1702,Steinkjer (-2017),2003,3314
1702,Steinkjer (-2017),2004,3549
1702,Steinkjer (-2017),2005,4077
1702,Steinkjer (-2017),2006,4165
1702,Steinkjer (-2017),2007,4260
1702,Steinkjer (-2017),2008,3288
1702,Steinkjer (-2017),2009,3122
1702,Steinkjer (-2017),2010,3533
1702,Steinkjer (-2017),2011,3452
1702,Steinkjer (-2017),2012,3706
1702,Steinkjer (-2017),2013,3970
1702,Steinkjer (-2017),2014,4199
1702,Steinkjer (-2017),2015,4357
1702,Steinkjer (-2017),2016,4277
1703,Namsos (-2017),2003,1230
1703,Namsos (-2017),2004,1496
1703,Namsos (-2017),2005,1411
1703,Namsos (-2017),2006,1410
1703,Namsos (-2017),2007,1422
1703,Namsos (-2017),2008,1451
1703,Namsos (-2017),2009,1356
1703,Namsos (-2017),2010,1536
1703,Namsos (-2017),2011,1568
1703,Namsos (-2017),2012,1681
1703,Namsos (-2017),2013,1537
1703,Namsos (-2017),2014,1483
1703,Namsos (-2017),2015,1261
1703,Namsos (-2017),2016,1561
1711,Meråker (-2017),2003,290
1711,Meråker (-2017),2004,178
1711,Meråker (-2017),2005,212
1711,Meråker (-2017),2006,212
1711,Meråker (-2017),2007,283
1711,Meråker (-2017),2008,313
1711,Meråker (-2017),2009,284
1711,Meråker (-2017),2010,380
1711,Meråker (-2017),2011,801
1711,Meråker (-2017),2012,1080
1711,Meråker (-2017),2013,1014
1711,Meråker (-2017),2014,1124
1711,Meråker (-2017),2015,1205
1711,Meråker (-2017),2016,982
1714,Stjørdal (-2017),2003,1902
1714,Stjørdal (-2017),2004,1961
1714,Stjørdal (-2017),2005,1453
1714,Stjørdal (-2017),2006,1358
1714,Stjørdal (-2017),2007,1265
1714,Stjørdal (-2017),2008,1218
1714,Stjørdal (-2017),2009,1368
1714,Stjørdal (-2017),2010,1540
1714,Stjørdal (-2017),2011,1576
1714,Stjørdal (-2017),2012,1820
1714,Stjørdal (-2017),2013,1827
1714,Stjørdal (-2017),2014,1861
1714,Stjørdal (-2017),2015,1881
1714,Stjørdal (-2017),2016,2397
1717,Frosta (-2017),2003,51
1717,Frosta (-2017),2004,45
1717,Frosta (-2017),2005,44
1717,Frosta (-2017),2006,56
1717,Frosta (-2017),2007,64
1717,Frosta (-2017),2008,64
1717,Frosta (-2017),2009,60
1717,Frosta (-2017),2010,78
1717,Frosta (-2017),2011,95
1717,Frosta (-2017),2012,100
1717,Frosta (-2017),2013,116
1717,Frosta (-2017),2014,130
1717,Frosta (-2017),2015,189
1717,Frosta (-2017),2016,209
1718,Leksvik (-2017),2003,563
1718,Leksvik (-2017),2004,467
1718,Leksvik (-2017),2005,610
1718,Leksvik (-2017),2006,667
1718,Leksvik (-2017),2007,629
1718,Leksvik (-2017),2008,669
1718,Leksvik (-2017),2009,621
1718,Leksvik (-2017),2010,671
1718,Leksvik (-2017),2011,607
1718,Leksvik (-2017),2012,639
1718,Leksvik (-2017),2013,635
1718,Leksvik (-2017),2014,656
1718,Leksvik (-2017),2015,672
1718,Leksvik (-2017),2016,698
1719,Levanger (-2017),2003,925
1719,Levanger (-2017),2004,1283
1719,Levanger (-2017),2005,1297
1719,Levanger (-2017),2006,1391
1719,Levanger (-2017),2007,1334
1719,Levanger (-2017),2008,1620
1719,Levanger (-2017),2009,1875
1719,Levanger (-2017),2010,1871
1719,Levanger (-2017),2011,1776
1719,Levanger (-2017),2012,1837
1719,Levanger (-2017),2013,2209
1719,Levanger (-2017),2014,3217
1719,Levanger (-2017),2015,3698
1719,Levanger (-2017),2016,3722
1721,Verdal (-2017),2003,962
1721,Verdal (-2017),2004,884
1721,Verdal (-2017),2005,1108
1721,Verdal (-2017),2006,1156
1721,Verdal (-2017),2007,1075
1721,Verdal (-2017),2008,1398
1721,Verdal (-2017),2009,1354
1721,Verdal (-2017),2010,1507
1721,Verdal (-2017),2011,1217
1721,Verdal (-2017),2012,1169
1721,Verdal (-2017),2013,1148
1721,Verdal (-2017),2014,1197
1721,Verdal (-2017),2015,1307
1721,Verdal (-2017),2016,1340
1723,Mosvik  (-2011),2003,106
1723,Mosvik  (-2011),2004,110
1723,Mosvik  (-2011),2005,140
1723,Mosvik  (-2011),2006,130
1723,Mosvik  (-2011),2007,115
1723,Mosvik  (-2011),2008,122
1723,Mosvik  (-2011),2009,114
1723,Mosvik  (-2011),2010,123
1723,Mosvik  (-2011),2011,105
1723,Mosvik  (-2011),2012,NA
1723,Mosvik  (-2011),2013,NA
1723,Mosvik  (-2011),2014,NA
1723,Mosvik  (-2011),2015,NA
1723,Mosvik  (-2011),2016,NA
1724,Verran (-2017),2003,536
1724,Verran (-2017),2004,419
1724,Verran (-2017),2005,419
1724,Verran (-2017),2006,437
1724,Verran (-2017),2007,628
1724,Verran (-2017),2008,575
1724,Verran (-2017),2009,642
1724,Verran (-2017),2010,629
1724,Verran (-2017),2011,292
1724,Verran (-2017),2012,303
1724,Verran (-2017),2013,228
1724,Verran (-2017),2014,235
1724,Verran (-2017),2015,208
1724,Verran (-2017),2016,295
1725,Namdalseid (-2017),2003,0
1725,Namdalseid (-2017),2004,15
1725,Namdalseid (-2017),2005,92
1725,Namdalseid (-2017),2006,108
1725,Namdalseid (-2017),2007,111
1725,Namdalseid (-2017),2008,97
1725,Namdalseid (-2017),2009,102
1725,Namdalseid (-2017),2010,93
1725,Namdalseid (-2017),2011,0
1725,Namdalseid (-2017),2012,0
1725,Namdalseid (-2017),2013,20
1725,Namdalseid (-2017),2014,3
1725,Namdalseid (-2017),2015,59
1725,Namdalseid (-2017),2016,64
1729,Inderøy (-2011),2003,726
1729,Inderøy (-2011),2004,643
1729,Inderøy (-2011),2005,519
1729,Inderøy (-2011),2006,451
1729,Inderøy (-2011),2007,443
1729,Inderøy (-2011),2008,441
1729,Inderøy (-2011),2009,457
1729,Inderøy (-2011),2010,569
1729,Inderøy (-2011),2011,670
1729,Inderøy (-2011),2012,NA
1729,Inderøy (-2011),2013,NA
1729,Inderøy (-2011),2014,NA
1729,Inderøy (-2011),2015,NA
1729,Inderøy (-2011),2016,NA
1736,Snåase - Snåsa (-2017),2003,418
1736,Snåase - Snåsa (-2017),2004,553
1736,Snåase - Snåsa (-2017),2005,510
1736,Snåase - Snåsa (-2017),2006,552
1736,Snåase - Snåsa (-2017),2007,560
1736,Snåase - Snåsa (-2017),2008,553
1736,Snåase - Snåsa (-2017),2009,622
1736,Snåase - Snåsa (-2017),2010,590
1736,Snåase - Snåsa (-2017),2011,522
1736,Snåase - Snåsa (-2017),2012,516
1736,Snåase - Snåsa (-2017),2013,502
1736,Snåase - Snåsa (-2017),2014,556
1736,Snåase - Snåsa (-2017),2015,481
1736,Snåase - Snåsa (-2017),2016,489
1738,Lierne (-2017),2003,152
1738,Lierne (-2017),2004,162
1738,Lierne (-2017),2005,167
1738,Lierne (-2017),2006,155
1738,Lierne (-2017),2007,167
1738,Lierne (-2017),2008,159
1738,Lierne (-2017),2009,179
1738,Lierne (-2017),2010,161
1738,Lierne (-2017),2011,220
1738,Lierne (-2017),2012,193
1738,Lierne (-2017),2013,193
1738,Lierne (-2017),2014,183
1738,Lierne (-2017),2015,174
1738,Lierne (-2017),2016,182
1739,Raarvihke - Røyrvik (-2017),2003,59
1739,Raarvihke - Røyrvik (-2017),2004,55
1739,Raarvihke - Røyrvik (-2017),2005,56
1739,Raarvihke - Røyrvik (-2017),2006,48
1739,Raarvihke - Røyrvik (-2017),2007,68
1739,Raarvihke - Røyrvik (-2017),2008,80
1739,Raarvihke - Røyrvik (-2017),2009,59
1739,Raarvihke - Røyrvik (-2017),2010,86
1739,Raarvihke - Røyrvik (-2017),2011,66
1739,Raarvihke - Røyrvik (-2017),2012,83
1739,Raarvihke - Røyrvik (-2017),2013,52
1739,Raarvihke - Røyrvik (-2017),2014,52
1739,Raarvihke - Røyrvik (-2017),2015,51
1739,Raarvihke - Røyrvik (-2017),2016,55
1740,Namsskogan (-2017),2003,67
1740,Namsskogan (-2017),2004,125
1740,Namsskogan (-2017),2005,106
1740,Namsskogan (-2017),2006,129
1740,Namsskogan (-2017),2007,140
1740,Namsskogan (-2017),2008,95
1740,Namsskogan (-2017),2009,93
1740,Namsskogan (-2017),2010,85
1740,Namsskogan (-2017),2011,75
1740,Namsskogan (-2017),2012,83
1740,Namsskogan (-2017),2013,98
1740,Namsskogan (-2017),2014,167
1740,Namsskogan (-2017),2015,212
1740,Namsskogan (-2017),2016,173
1742,Grong (-2017),2003,367
1742,Grong (-2017),2004,410
1742,Grong (-2017),2005,481
1742,Grong (-2017),2006,561
1742,Grong (-2017),2007,483
1742,Grong (-2017),2008,469
1742,Grong (-2017),2009,459
1742,Grong (-2017),2010,566
1742,Grong (-2017),2011,572
1742,Grong (-2017),2012,613
1742,Grong (-2017),2013,579
1742,Grong (-2017),2014,452
1742,Grong (-2017),2015,470
1742,Grong (-2017),2016,473
1743,Høylandet (-2017),2003,205
1743,Høylandet (-2017),2004,193
1743,Høylandet (-2017),2005,169
1743,Høylandet (-2017),2006,217
1743,Høylandet (-2017),2007,196
1743,Høylandet (-2017),2008,187
1743,Høylandet (-2017),2009,191
1743,Høylandet (-2017),2010,201
1743,Høylandet (-2017),2011,207
1743,Høylandet (-2017),2012,225
1743,Høylandet (-2017),2013,227
1743,Høylandet (-2017),2014,294
1743,Høylandet (-2017),2015,292
1743,Høylandet (-2017),2016,236
1744,Overhalla (-2017),2003,496
1744,Overhalla (-2017),2004,472
1744,Overhalla (-2017),2005,439
1744,Overhalla (-2017),2006,515
1744,Overhalla (-2017),2007,520
1744,Overhalla (-2017),2008,530
1744,Overhalla (-2017),2009,476
1744,Overhalla (-2017),2010,506
1744,Overhalla (-2017),2011,476
1744,Overhalla (-2017),2012,522
1744,Overhalla (-2017),2013,578
1744,Overhalla (-2017),2014,527
1744,Overhalla (-2017),2015,536
1744,Overhalla (-2017),2016,535
1748,Fosnes (-2017),2003,103
1748,Fosnes (-2017),2004,101
1748,Fosnes (-2017),2005,91
1748,Fosnes (-2017),2006,62
1748,Fosnes (-2017),2007,60
1748,Fosnes (-2017),2008,75
1748,Fosnes (-2017),2009,81
1748,Fosnes (-2017),2010,76
1748,Fosnes (-2017),2011,85
1748,Fosnes (-2017),2012,83
1748,Fosnes (-2017),2013,75
1748,Fosnes (-2017),2014,86
1748,Fosnes (-2017),2015,87
1748,Fosnes (-2017),2016,87
1749,Flatanger (-2017),2003,152
1749,Flatanger (-2017),2004,157
1749,Flatanger (-2017),2005,152
1749,Flatanger (-2017),2006,142
1749,Flatanger (-2017),2007,138
1749,Flatanger (-2017),2008,126
1749,Flatanger (-2017),2009,121
1749,Flatanger (-2017),2010,119
1749,Flatanger (-2017),2011,121
1749,Flatanger (-2017),2012,124
1749,Flatanger (-2017),2013,112
1749,Flatanger (-2017),2014,180
1749,Flatanger (-2017),2015,237
1749,Flatanger (-2017),2016,226
1750,Vikna (-2017),2003,934
1750,Vikna (-2017),2004,548
1750,Vikna (-2017),2005,843
1750,Vikna (-2017),2006,760
1750,Vikna (-2017),2007,596
1750,Vikna (-2017),2008,732
1750,Vikna (-2017),2009,694
1750,Vikna (-2017),2010,540
1750,Vikna (-2017),2011,441
1750,Vikna (-2017),2012,505
1750,Vikna (-2017),2013,551
1750,Vikna (-2017),2014,593
1750,Vikna (-2017),2015,617
1750,Vikna (-2017),2016,541
1751,Nærøy (-2017),2003,597
1751,Nærøy (-2017),2004,518
1751,Nærøy (-2017),2005,545
1751,Nærøy (-2017),2006,636
1751,Nærøy (-2017),2007,630
1751,Nærøy (-2017),2008,748
1751,Nærøy (-2017),2009,561
1751,Nærøy (-2017),2010,690
1751,Nærøy (-2017),2011,780
1751,Nærøy (-2017),2012,712
1751,Nærøy (-2017),2013,828
1751,Nærøy (-2017),2014,766
1751,Nærøy (-2017),2015,717
1751,Nærøy (-2017),2016,826
1755,Leka (-2017),2003,86
1755,Leka (-2017),2004,88
1755,Leka (-2017),2005,79
1755,Leka (-2017),2006,71
1755,Leka (-2017),2007,83
1755,Leka (-2017),2008,126
1755,Leka (-2017),2009,149
1755,Leka (-2017),2010,146
1755,Leka (-2017),2011,165
1755,Leka (-2017),2012,143
1755,Leka (-2017),2013,181
1755,Leka (-2017),2014,165
1755,Leka (-2017),2015,170
1755,Leka (-2017),2016,194
1756,Inderøy (-2017),2003,NA
1756,Inderøy (-2017),2004,NA
1756,Inderøy (-2017),2005,NA
1756,Inderøy (-2017),2006,NA
1756,Inderøy (-2017),2007,NA
1756,Inderøy (-2017),2008,NA
1756,Inderøy (-2017),2009,NA
1756,Inderøy (-2017),2010,NA
1756,Inderøy (-2017),2011,NA
1756,Inderøy (-2017),2012,696
1756,Inderøy (-2017),2013,927
1756,Inderøy (-2017),2014,841
1756,Inderøy (-2017),2015,825
1756,Inderøy (-2017),2016,993
1804,Bodø,2003,1044
1804,Bodø,2004,1227
1804,Bodø,2005,1621
1804,Bodø,2006,1610
1804,Bodø,2007,761
1804,Bodø,2008,1050
1804,Bodø,2009,1345
1804,Bodø,2010,3520
1804,Bodø,2011,3389
1804,Bodø,2012,3702
1804,Bodø,2013,4373
1804,Bodø,2014,5225
1804,Bodø,2015,6414
1804,Bodø,2016,5097
1805,Narvik,2003,715
1805,Narvik,2004,826
1805,Narvik,2005,866
1805,Narvik,2006,934
1805,Narvik,2007,906
1805,Narvik,2008,911
1805,Narvik,2009,1415
1805,Narvik,2010,3911
1805,Narvik,2011,2903
1805,Narvik,2012,3820
1805,Narvik,2013,2480
1805,Narvik,2014,2065
1805,Narvik,2015,2296
1805,Narvik,2016,2769
1811,Bindal,2003,214
1811,Bindal,2004,189
1811,Bindal,2005,208
1811,Bindal,2006,206
1811,Bindal,2007,208
1811,Bindal,2008,238
1811,Bindal,2009,249
1811,Bindal,2010,233
1811,Bindal,2011,210
1811,Bindal,2012,174
1811,Bindal,2013,179
1811,Bindal,2014,187
1811,Bindal,2015,168
1811,Bindal,2016,149
1812,Sømna,2003,234
1812,Sømna,2004,271
1812,Sømna,2005,311
1812,Sømna,2006,328
1812,Sømna,2007,290
1812,Sømna,2008,278
1812,Sømna,2009,262
1812,Sømna,2010,320
1812,Sømna,2011,373
1812,Sømna,2012,379
1812,Sømna,2013,383
1812,Sømna,2014,415
1812,Sømna,2015,395
1812,Sømna,2016,421
1813,Brønnøy,2003,759
1813,Brønnøy,2004,747
1813,Brønnøy,2005,900
1813,Brønnøy,2006,825
1813,Brønnøy,2007,807
1813,Brønnøy,2008,942
1813,Brønnøy,2009,1092
1813,Brønnøy,2010,1329
1813,Brønnøy,2011,1203
1813,Brønnøy,2012,1270
1813,Brønnøy,2013,1572
1813,Brønnøy,2014,1353
1813,Brønnøy,2015,1325
1813,Brønnøy,2016,1324
1815,Vega,2003,157
1815,Vega,2004,131
1815,Vega,2005,126
1815,Vega,2006,131
1815,Vega,2007,125
1815,Vega,2008,108
1815,Vega,2009,127
1815,Vega,2010,121
1815,Vega,2011,120
1815,Vega,2012,130
1815,Vega,2013,132
1815,Vega,2014,149
1815,Vega,2015,182
1815,Vega,2016,204
1816,Vevelstad,2003,57
1816,Vevelstad,2004,60
1816,Vevelstad,2005,67
1816,Vevelstad,2006,63
1816,Vevelstad,2007,56
1816,Vevelstad,2008,64
1816,Vevelstad,2009,60
1816,Vevelstad,2010,56
1816,Vevelstad,2011,43
1816,Vevelstad,2012,46
1816,Vevelstad,2013,38
1816,Vevelstad,2014,32
1816,Vevelstad,2015,29
1816,Vevelstad,2016,28
1818,Herøy (Nordland),2003,1195
1818,Herøy (Nordland),2004,398
1818,Herøy (Nordland),2005,308
1818,Herøy (Nordland),2006,304
1818,Herøy (Nordland),2007,283
1818,Herøy (Nordland),2008,297
1818,Herøy (Nordland),2009,259
1818,Herøy (Nordland),2010,996
1818,Herøy (Nordland),2011,342
1818,Herøy (Nordland),2012,326
1818,Herøy (Nordland),2013,295
1818,Herøy (Nordland),2014,379
1818,Herøy (Nordland),2015,302
1818,Herøy (Nordland),2016,331
1820,Alstahaug,2003,549
1820,Alstahaug,2004,460
1820,Alstahaug,2005,422
1820,Alstahaug,2006,395
1820,Alstahaug,2007,385
1820,Alstahaug,2008,393
1820,Alstahaug,2009,717
1820,Alstahaug,2010,600
1820,Alstahaug,2011,669
1820,Alstahaug,2012,669
1820,Alstahaug,2013,793
1820,Alstahaug,2014,706
1820,Alstahaug,2015,873
1820,Alstahaug,2016,988
1822,Leirfjord,2003,187
1822,Leirfjord,2004,170
1822,Leirfjord,2005,193
1822,Leirfjord,2006,189
1822,Leirfjord,2007,194
1822,Leirfjord,2008,175
1822,Leirfjord,2009,236
1822,Leirfjord,2010,153
1822,Leirfjord,2011,160
1822,Leirfjord,2012,279
1822,Leirfjord,2013,177
1822,Leirfjord,2014,159
1822,Leirfjord,2015,294
1822,Leirfjord,2016,301
1824,Vefsn,2003,1370
1824,Vefsn,2004,1319
1824,Vefsn,2005,1641
1824,Vefsn,2006,3288
1824,Vefsn,2007,2259
1824,Vefsn,2008,1375
1824,Vefsn,2009,1492
1824,Vefsn,2010,1445
1824,Vefsn,2011,1494
1824,Vefsn,2012,1377
1824,Vefsn,2013,1374
1824,Vefsn,2014,1394
1824,Vefsn,2015,1286
1824,Vefsn,2016,1423
1825,Grane,2003,100
1825,Grane,2004,154
1825,Grane,2005,122
1825,Grane,2006,156
1825,Grane,2007,83
1825,Grane,2008,81
1825,Grane,2009,76
1825,Grane,2010,109
1825,Grane,2011,140
1825,Grane,2012,137
1825,Grane,2013,173
1825,Grane,2014,187
1825,Grane,2015,216
1825,Grane,2016,238
1826,Hattfjelldal,2003,153
1826,Hattfjelldal,2004,170
1826,Hattfjelldal,2005,187
1826,Hattfjelldal,2006,191
1826,Hattfjelldal,2007,163
1826,Hattfjelldal,2008,97
1826,Hattfjelldal,2009,97
1826,Hattfjelldal,2010,113
1826,Hattfjelldal,2011,148
